id_funcionario;ano_mes;ativo_no_mes;uf;unidade;area;cargo;regime;turno;escala;dias_uteis_mes;base_horas_mes
FUNC0835;2025-10;1;RN;Filial Sul;Comercial;Coordenador;CLT;Comercial;5x2;21;168
FUNC0836;2025-10;1;PI;Matriz;Engenharia;Técnico;CLT;Noturno;12x36;20;160
FUNC0836;2025-10;1;PI;Matriz;Engenharia;Técnico;CLT;Noturno;12x36;22;176
FUNC0837;2025-10;1;PB;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;18;144
FUNC0837;2025-10;1;PB;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;23;184
FUNC0838;2025-10;1;PI;Filial Oeste;Engenharia;Analista;CLT;Noturno;6x1;19;152
FUNC0838;2025-10;1;PI;Filial Oeste;Engenharia;Analista;CLT;Noturno;6x1;21;168
FUNC0839;2025-10;1;RN;Matriz;Backoffice;Coordenador;CLT;Diurno;6x1;22;176
FUNC0839;2025-10;1;RN;Matriz;Backoffice;Coordenador;CLT;Diurno;6x1;21;168
FUNC0840;2025-10;1;RN;Filial Oeste;Backoffice;Especialista;CLT;Comercial;12x36;21;168
FUNC0840;2025-10;1;RN;Filial Oeste;Backoffice;Especialista;CLT;Comercial;12x36;19;152
FUNC0841;2025-10;1;CE;Filial Sul;Atendimento;Assistente;CLT;Diurno;5x2;20;160
FUNC0841;2025-10;1;CE;Filial Sul;Atendimento;Assistente;CLT;Diurno;5x2;21;168
FUNC0842;2025-10;0;PB;Filial Oeste;Comercial;Técnico;CLT;Noturno;6x1;24;192
FUNC0842;2025-10;0;PB;Filial Oeste;Comercial;Técnico;CLT;Noturno;6x1;21;168
FUNC0843;2025-10;1;CE;Filial Oeste;Atendimento;Analista;CLT;Noturno;6x1;22;176
FUNC0843;2025-10;1;CE;Filial Oeste;Atendimento;Analista;CLT;Noturno;6x1;20;160
FUNC0844;2025-10;1;PB;Matriz;Operações;Coordenador;CLT;Comercial;5x2;22;176
FUNC0844;2025-10;1;PB;Matriz;Operações;Coordenador;CLT;Comercial;5x2;19;152
FUNC0845;2025-10;1;PB;Filial Leste;Comercial;Especialista;CLT;Noturno;5x2;21;168
FUNC0845;2025-10;1;PB;Filial Leste;Comercial;Especialista;CLT;Noturno;5x2;21;168
FUNC0846;2025-10;1;RN;Filial Leste;Operações;Técnico;CLT;Diurno;5x2;20;160
FUNC0846;2025-10;1;RN;Filial Leste;Operações;Técnico;CLT;Diurno;5x2;19;152
FUNC0847;2025-10;1;PI;Matriz;Engenharia;Assistente;CLT;Comercial;5x2;20;160
FUNC0847;2025-10;1;PI;Matriz;Engenharia;Assistente;CLT;Comercial;5x2;20;160
FUNC0848;2025-10;1;BA;Filial Leste;Backoffice;Coordenador;CLT;Noturno;6x1;22;176
FUNC0848;2025-10;0;BA;Filial Leste;Backoffice;Coordenador;CLT;Noturno;6x1;19;152
FUNC0849;2025-10;1;BA;Filial Leste;Engenharia;Coordenador;PJ;Comercial;5x2;22;176
FUNC0849;2025-10;1;BA;Filial Leste;Engenharia;Coordenador;PJ;Comercial;5x2;21;168
FUNC0850;2025-10;1;PB;Matriz;Engenharia;Coordenador;CLT;Diurno;5x2;23;184
FUNC0850;2025-10;1;PB;Matriz;Engenharia;Coordenador;CLT;Diurno;5x2;21;168
FUNC0001;2025-11;1;PI;Filial Norte;Operações;Analista;CLT;Diurno;5x2;19;152
FUNC0001;2025-11;1;PI;Filial Norte;Operações;Analista;CLT;Diurno;5x2;20;160
FUNC0002;2025-11;1;BA;Filial Sul;Backoffice;Analista;CLT;Diurno;6x1;22;176
FUNC0002;2025-11;1;BA;Filial Sul;Backoffice;Analista;CLT;Diurno;6x1;19;152
FUNC0003;2025-11;1;PB;Matriz;Operações;Analista;CLT;Diurno;5x2;22;176
FUNC0003;2025-11;1;PB;Matriz;Operações;Analista;CLT;Diurno;5x2;21;168
FUNC0004;2025-11;1;CE;Filial Oeste;Operações;Assistente;CLT;Diurno;6x1;21;168
FUNC0004;2025-11;1;CE;Filial Oeste;Operações;Assistente;CLT;Diurno;6x1;21;168
FUNC0005;2025-11;1;CE;Filial Oeste;Atendimento;Analista;CLT;Diurno;5x2;18;144
FUNC0005;2025-11;1;CE;Filial Oeste;Atendimento;Analista;CLT;Diurno;5x2;20;160
FUNC0006;2025-11;1;PE;Filial Norte;Backoffice;Especialista;CLT;Noturno;6x1;23;184
FUNC0006;2025-11;1;PE;Filial Norte;Backoffice;Especialista;CLT;Noturno;6x1;20;160
FUNC0007;2025-11;1;PB;Filial Norte;Operações;Especialista;CLT;Diurno;6x1;19;152
FUNC0007;2025-11;1;PB;Filial Norte;Operações;Especialista;CLT;Diurno;6x1;19;152
FUNC0008;2025-11;1;CE;Matriz;Operações;Coordenador;CLT;Noturno;5x2;24;192
FUNC0008;2025-11;1;CE;Matriz;Operações;Coordenador;CLT;Noturno;5x2;22;176
FUNC0009;2025-11;1;BA;Matriz;Backoffice;Analista;CLT;Noturno;6x1;22;176
FUNC0009;2025-11;1;BA;Matriz;Backoffice;Analista;CLT;Noturno;6x1;24;192
FUNC0010;2025-11;1;PB;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;18;144
FUNC0010;2025-11;1;PB;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;21;168
FUNC0011;2025-11;1;RN;Filial Norte;Backoffice;Analista;CLT;Diurno;5x2;22;176
FUNC0011;2025-11;1;RN;Filial Norte;Backoffice;Analista;CLT;Diurno;5x2;19;152
FUNC0012;2025-11;1;PE;Matriz;Operações;Técnico;CLT;Diurno;12x36;19;152
FUNC0012;2025-11;1;PE;Matriz;Operações;Técnico;CLT;Diurno;12x36;21;168
FUNC0013;2025-11;0;RN;Filial Sul;Operações;Assistente;CLT;Noturno;5x2;20;160
FUNC0013;2025-11;0;RN;Filial Sul;Operações;Assistente;CLT;Noturno;5x2;22;176
FUNC0014;2025-11;1;PB;Filial Norte;Engenharia;Técnico;CLT;Diurno;5x2;22;176
FUNC0014;2025-11;1;PB;Filial Norte;Engenharia;Técnico;CLT;Diurno;5x2;24;192
FUNC0015;2025-11;1;CE;Filial Norte;Backoffice;Coordenador;CLT;Diurno;5x2;24;192
FUNC0015;2025-11;1;CE;Filial Norte;Backoffice;Coordenador;CLT;Diurno;5x2;19;152
FUNC0016;2025-11;1;RN;Matriz;Engenharia;Técnico;CLT;Diurno;5x2;21;168
FUNC0016;2025-11;1;RN;Matriz;Engenharia;Técnico;CLT;Diurno;5x2;23;184
FUNC0017;2025-11;1;PE;Matriz;Atendimento;Analista;CLT;Noturno;5x2;20;160
FUNC0017;2025-11;1;PE;Matriz;Atendimento;Analista;CLT;Noturno;5x2;19;152
FUNC0018;2025-11;1;PE;Filial Leste;Engenharia;Especialista;CLT;Noturno;6x1;24;192
FUNC0018;2025-11;1;PE;Filial Leste;Engenharia;Especialista;CLT;Noturno;6x1;23;184
FUNC0019;2025-11;1;RN;Filial Norte;Backoffice;Assistente;PJ;Diurno;5x2;20;160
FUNC0019;2025-11;1;RN;Filial Norte;Backoffice;Assistente;PJ;Diurno;5x2;22;176
FUNC0020;2025-11;1;PB;Filial Sul;Backoffice;Coordenador;CLT;Comercial;6x1;19;152
FUNC0020;2025-11;1;PB;Filial Sul;Backoffice;Coordenador;CLT;Comercial;6x1;20;160
FUNC0021;2025-11;1;CE;Filial Norte;Backoffice;Coordenador;CLT;Comercial;5x2;19;152
FUNC0021;2025-11;1;CE;Filial Norte;Backoffice;Coordenador;CLT;Comercial;5x2;21;168
FUNC0022;2025-11;1;PI;Filial Norte;Backoffice;Assistente;CLT;Diurno;5x2;24;192
FUNC0022;2025-11;1;PI;Filial Norte;Backoffice;Assistente;CLT;Diurno;5x2;23;184
FUNC0023;2025-11;1;PB;Filial Sul;Operações;Especialista;CLT;Diurno;5x2;22;176
FUNC0023;2025-11;1;PB;Filial Sul;Operações;Especialista;CLT;Diurno;5x2;20;160
FUNC0024;2025-11;1;PB;Filial Norte;Comercial;Coordenador;CLT;Noturno;5x2;19;152
FUNC0024;2025-11;1;PB;Filial Norte;Comercial;Coordenador;CLT;Noturno;5x2;22;176
FUNC0025;2025-11;1;PE;Filial Leste;Operações;Especialista;CLT;Diurno;5x2;21;168
FUNC0025;2025-11;1;PE;Filial Leste;Operações;Especialista;CLT;Diurno;5x2;18;144
FUNC0026;2025-11;1;RN;Filial Sul;Backoffice;Coordenador;CLT;Noturno;5x2;21;168
FUNC0026;2025-11;1;RN;Filial Sul;Backoffice;Coordenador;CLT;Noturno;5x2;23;184
FUNC0027;2025-11;1;PE;Filial Norte;Atendimento;Especialista;CLT;Diurno;5x2;22;176
FUNC0027;2025-11;1;PE;Filial Norte;Atendimento;Especialista;CLT;Diurno;5x2;22;176
FUNC0028;2025-11;1;BA;Matriz;Operações;Analista;CLT;Diurno;5x2;22;176
FUNC0028;2025-11;1;BA;Matriz;Operações;Analista;CLT;Diurno;5x2;23;184
FUNC0029;2025-11;1;RN;Filial Leste;Backoffice;Coordenador;CLT;Noturno;5x2;23;184
FUNC0029;2025-11;1;RN;Filial Leste;Backoffice;Coordenador;CLT;Noturno;5x2;23;184
FUNC0030;2025-11;1;RN;Matriz;Operações;Técnico;CLT;Comercial;5x2;22;176
FUNC0030;2025-11;1;RN;Matriz;Operações;Técnico;CLT;Comercial;5x2;23;184
FUNC0031;2025-11;1;BA;Filial Leste;Operações;Coordenador;CLT;Noturno;5x2;23;184
FUNC0031;2025-11;1;BA;Filial Leste;Operações;Coordenador;CLT;Noturno;5x2;22;176
FUNC0032;2025-11;1;CE;Filial Sul;Comercial;Especialista;CLT;Noturno;6x1;23;184
FUNC0032;2025-11;1;CE;Filial Sul;Comercial;Especialista;CLT;Noturno;6x1;22;176
FUNC0033;2025-11;1;RN;Filial Sul;Atendimento;Assistente;CLT;Diurno;5x2;19;152
FUNC0033;2025-11;1;RN;Filial Sul;Atendimento;Assistente;CLT;Diurno;5x2;21;168
FUNC0034;2025-11;1;BA;Filial Sul;Comercial;Assistente;CLT;Comercial;12x36;22;176
FUNC0034;2025-11;1;BA;Filial Sul;Comercial;Assistente;CLT;Comercial;12x36;19;152
FUNC0035;2025-11;1;PI;Filial Sul;Backoffice;Especialista;CLT;Comercial;6x1;21;168
FUNC0035;2025-11;1;PI;Filial Sul;Backoffice;Especialista;CLT;Comercial;6x1;22;176
FUNC0036;2025-11;1;CE;Filial Oeste;Comercial;Analista;CLT;Noturno;12x36;19;152
FUNC0036;2025-11;1;CE;Filial Oeste;Comercial;Analista;CLT;Noturno;12x36;21;168
FUNC0037;2025-11;0;PI;Filial Sul;Operações;Técnico;CLT;Comercial;5x2;23;184
FUNC0037;2025-11;0;PI;Filial Sul;Operações;Técnico;CLT;Comercial;5x2;19;152
FUNC0038;2025-11;1;PI;Filial Sul;Atendimento;Coordenador;PJ;Diurno;5x2;23;184
FUNC0038;2025-11;1;PI;Filial Sul;Atendimento;Coordenador;PJ;Diurno;5x2;21;168
FUNC0039;2025-11;1;BA;Matriz;Engenharia;Coordenador;CLT;Diurno;5x2;20;160
FUNC0039;2025-11;1;BA;Matriz;Engenharia;Coordenador;CLT;Diurno;5x2;21;168
FUNC0040;2025-11;1;RN;Filial Sul;Comercial;Especialista;CLT;Diurno;6x1;19;152
FUNC0040;2025-11;1;RN;Filial Sul;Comercial;Especialista;CLT;Diurno;6x1;21;168
FUNC0041;2025-11;1;CE;Filial Sul;Comercial;Coordenador;CLT;Noturno;6x1;20;160
FUNC0041;2025-11;1;CE;Filial Sul;Comercial;Coordenador;CLT;Noturno;6x1;21;168
FUNC0042;2025-11;1;PE;Filial Leste;Operações;Especialista;CLT;Noturno;5x2;22;176
FUNC0042;2025-11;1;PE;Filial Leste;Operações;Especialista;CLT;Noturno;5x2;21;168
FUNC0043;2025-11;1;RN;Matriz;Engenharia;Especialista;CLT;Noturno;5x2;23;184
FUNC0043;2025-11;1;RN;Matriz;Engenharia;Especialista;CLT;Noturno;5x2;19;152
FUNC0044;2025-11;1;CE;Filial Oeste;Comercial;Especialista;CLT;Diurno;5x2;23;184
FUNC0044;2025-11;1;CE;Filial Oeste;Comercial;Especialista;CLT;Diurno;5x2;20;160
FUNC0045;2025-11;1;RN;Filial Oeste;Operações;Assistente;CLT;Comercial;5x2;23;184
FUNC0045;2025-11;1;RN;Filial Oeste;Operações;Assistente;CLT;Comercial;5x2;21;168
FUNC0046;2025-11;1;PI;Matriz;Comercial;Coordenador;CLT;Diurno;12x36;22;176
FUNC0046;2025-11;1;PI;Matriz;Comercial;Coordenador;CLT;Diurno;12x36;23;184
FUNC0047;2025-11;1;RN;Matriz;Operações;Assistente;CLT;Comercial;5x2;21;168
FUNC0047;2025-11;1;RN;Matriz;Operações;Assistente;CLT;Comercial;5x2;20;160
FUNC0048;2025-11;1;CE;Filial Norte;Operações;Especialista;CLT;Comercial;5x2;18;144
FUNC0048;2025-11;1;CE;Filial Norte;Operações;Especialista;CLT;Comercial;5x2;20;160
FUNC0049;2025-11;1;PE;Matriz;Atendimento;Especialista;CLT;Diurno;5x2;22;176
FUNC0049;2025-11;1;PE;Matriz;Atendimento;Especialista;CLT;Diurno;5x2;21;168
FUNC0050;2025-11;1;PB;Filial Leste;Comercial;Especialista;CLT;Diurno;5x2;23;184
FUNC0050;2025-11;1;PB;Filial Leste;Comercial;Especialista;CLT;Diurno;5x2;24;192
FUNC0051;2025-11;1;RN;Filial Oeste;Comercial;Coordenador;CLT;Noturno;5x2;20;160
FUNC0051;2025-11;1;RN;Filial Oeste;Comercial;Coordenador;CLT;Noturno;5x2;24;192
FUNC0052;2025-11;1;BA;Filial Leste;Operações;Assistente;CLT;Comercial;5x2;20;160
FUNC0052;2025-11;1;BA;Filial Leste;Operações;Assistente;CLT;Comercial;5x2;20;160
FUNC0053;2025-11;1;BA;Filial Sul;Comercial;Coordenador;CLT;Comercial;6x1;23;184
FUNC0053;2025-11;1;BA;Filial Sul;Comercial;Coordenador;CLT;Comercial;6x1;22;176
FUNC0054;2025-11;0;RN;Matriz;Backoffice;Técnico;CLT;Comercial;5x2;18;144
FUNC0054;2025-11;1;RN;Matriz;Backoffice;Técnico;CLT;Comercial;5x2;19;152
FUNC0055;2025-11;1;CE;Matriz;Backoffice;Técnico;CLT;Noturno;6x1;18;144
FUNC0055;2025-11;1;CE;Matriz;Backoffice;Técnico;CLT;Noturno;6x1;18;144
FUNC0056;2025-11;1;RN;Filial Norte;Engenharia;Técnico;PJ;Diurno;6x1;22;176
FUNC0056;2025-11;1;RN;Filial Norte;Engenharia;Técnico;PJ;Diurno;6x1;22;176
FUNC0057;2025-11;1;PI;Matriz;Backoffice;Técnico;CLT;Noturno;12x36;21;168
FUNC0057;2025-11;1;PI;Matriz;Backoffice;Técnico;CLT;Noturno;12x36;20;160
FUNC0058;2025-11;1;PI;Filial Leste;Comercial;Especialista;PJ;Diurno;5x2;21;168
FUNC0058;2025-11;1;PI;Filial Leste;Comercial;Especialista;PJ;Diurno;5x2;22;176
FUNC0059;2025-11;0;BA;Filial Sul;Operações;Assistente;CLT;Comercial;6x1;20;160
FUNC0059;2025-11;1;BA;Filial Sul;Operações;Assistente;CLT;Comercial;6x1;19;152
FUNC0060;2025-11;1;PE;Filial Leste;Operações;Analista;CLT;Noturno;6x1;20;160
FUNC0060;2025-11;1;PE;Filial Leste;Operações;Analista;CLT;Noturno;6x1;23;184
FUNC0061;2025-11;1;RN;Filial Leste;Engenharia;Analista;CLT;Noturno;12x36;19;152
FUNC0061;2025-11;1;RN;Filial Leste;Engenharia;Analista;CLT;Noturno;12x36;21;168
FUNC0062;2025-11;1;PE;Filial Norte;Comercial;Técnico;CLT;Diurno;5x2;22;176
FUNC0062;2025-11;1;PE;Filial Norte;Comercial;Técnico;CLT;Diurno;5x2;22;176
FUNC0063;2025-11;1;PB;Filial Norte;Comercial;Assistente;CLT;Noturno;12x36;20;160
FUNC0063;2025-11;1;PB;Filial Norte;Comercial;Assistente;CLT;Noturno;12x36;24;192
FUNC0064;2025-11;1;CE;Filial Leste;Engenharia;Coordenador;CLT;Comercial;6x1;24;192
FUNC0064;2025-11;1;CE;Filial Leste;Engenharia;Coordenador;CLT;Comercial;6x1;19;152
FUNC0065;2025-11;1;PB;Filial Norte;Operações;Coordenador;CLT;Comercial;6x1;19;152
FUNC0065;2025-11;1;PB;Filial Norte;Operações;Coordenador;CLT;Comercial;6x1;19;152
FUNC0066;2025-11;1;CE;Filial Sul;Backoffice;Técnico;CLT;Diurno;5x2;19;152
FUNC0066;2025-11;1;CE;Filial Sul;Backoffice;Técnico;CLT;Diurno;5x2;20;160
FUNC0067;2025-11;1;PB;Filial Sul;Atendimento;Técnico;CLT;Diurno;6x1;23;184
FUNC0067;2025-11;1;PB;Filial Sul;Atendimento;Técnico;CLT;Diurno;6x1;23;184
FUNC0068;2025-11;1;RN;Filial Oeste;Comercial;Coordenador;CLT;Noturno;5x2;22;176
FUNC0068;2025-11;1;RN;Filial Oeste;Comercial;Coordenador;CLT;Noturno;5x2;21;168
FUNC0069;2025-11;1;PE;Filial Leste;Atendimento;Analista;CLT;Noturno;5x2;24;192
FUNC0069;2025-11;1;PE;Filial Leste;Atendimento;Analista;CLT;Noturno;5x2;22;176
FUNC0070;2025-11;1;RN;Filial Norte;Operações;Analista;CLT;Noturno;5x2;20;160
FUNC0070;2025-11;1;RN;Filial Norte;Operações;Analista;CLT;Noturno;5x2;18;144
FUNC0071;2025-11;1;RN;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;20;160
FUNC0071;2025-11;1;RN;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;19;152
FUNC0072;2025-11;1;PE;Filial Sul;Comercial;Analista;CLT;Diurno;5x2;20;160
FUNC0072;2025-11;1;PE;Filial Sul;Comercial;Analista;CLT;Diurno;5x2;20;160
FUNC0073;2025-11;1;BA;Filial Oeste;Atendimento;Coordenador;CLT;Diurno;5x2;18;144
FUNC0073;2025-11;1;BA;Filial Oeste;Atendimento;Coordenador;CLT;Diurno;5x2;23;184
FUNC0074;2025-11;1;PI;Filial Oeste;Engenharia;Técnico;CLT;Noturno;12x36;23;184
FUNC0074;2025-11;1;PI;Filial Oeste;Engenharia;Técnico;CLT;Noturno;12x36;18;144
FUNC0075;2025-11;1;CE;Filial Norte;Operações;Coordenador;CLT;Comercial;6x1;22;176
FUNC0075;2025-11;1;CE;Filial Norte;Operações;Coordenador;CLT;Comercial;6x1;21;168
FUNC0076;2025-11;1;CE;Filial Norte;Engenharia;Coordenador;CLT;Comercial;5x2;22;176
FUNC0076;2025-11;1;CE;Filial Norte;Engenharia;Coordenador;CLT;Comercial;5x2;19;152
FUNC0077;2025-11;1;BA;Filial Sul;Operações;Especialista;CLT;Comercial;5x2;18;144
FUNC0077;2025-11;1;BA;Filial Sul;Operações;Especialista;CLT;Comercial;5x2;23;184
FUNC0078;2025-11;1;RN;Matriz;Engenharia;Analista;CLT;Noturno;6x1;19;152
FUNC0078;2025-11;1;RN;Matriz;Engenharia;Analista;CLT;Noturno;6x1;24;192
FUNC0079;2025-11;1;RN;Filial Oeste;Engenharia;Analista;CLT;Diurno;5x2;23;184
FUNC0079;2025-11;1;RN;Filial Oeste;Engenharia;Analista;CLT;Diurno;5x2;23;184
FUNC0080;2025-11;1;PB;Filial Sul;Engenharia;Coordenador;CLT;Noturno;6x1;22;176
FUNC0080;2025-11;1;PB;Filial Sul;Engenharia;Coordenador;CLT;Noturno;6x1;21;168
FUNC0081;2025-11;1;RN;Filial Sul;Backoffice;Especialista;CLT;Noturno;5x2;22;176
FUNC0081;2025-11;1;RN;Filial Sul;Backoffice;Especialista;CLT;Noturno;5x2;22;176
FUNC0082;2025-11;1;PE;Filial Sul;Atendimento;Coordenador;CLT;Noturno;5x2;22;176
FUNC0082;2025-11;1;PE;Filial Sul;Atendimento;Coordenador;CLT;Noturno;5x2;20;160
FUNC0083;2025-11;1;CE;Filial Oeste;Atendimento;Assistente;CLT;Noturno;5x2;21;168
FUNC0083;2025-11;1;CE;Filial Oeste;Atendimento;Assistente;CLT;Noturno;5x2;21;168
FUNC0084;2025-11;1;BA;Filial Sul;Atendimento;Assistente;CLT;Noturno;6x1;20;160
FUNC0084;2025-11;1;BA;Filial Sul;Atendimento;Assistente;CLT;Noturno;6x1;22;176
FUNC0085;2025-11;1;BA;Filial Leste;Operações;Analista;CLT;Diurno;5x2;20;160
FUNC0085;2025-11;1;BA;Filial Leste;Operações;Analista;CLT;Diurno;5x2;22;176
FUNC0086;2025-11;1;PI;Filial Norte;Operações;Coordenador;CLT;Comercial;6x1;19;152
FUNC0086;2025-11;1;PI;Filial Norte;Operações;Coordenador;CLT;Comercial;6x1;19;152
FUNC0087;2025-11;1;CE;Filial Norte;Operações;Analista;CLT;Noturno;5x2;19;152
FUNC0087;2025-11;1;CE;Filial Norte;Operações;Analista;CLT;Noturno;5x2;23;184
FUNC0088;2025-11;1;BA;Filial Norte;Comercial;Assistente;CLT;Diurno;5x2;22;176
FUNC0088;2025-11;0;BA;Filial Norte;Comercial;Assistente;CLT;Diurno;5x2;21;168
FUNC0089;2025-11;1;PI;Filial Leste;Backoffice;Assistente;PJ;Noturno;5x2;23;184
FUNC0089;2025-11;1;PI;Filial Leste;Backoffice;Assistente;PJ;Noturno;5x2;20;160
FUNC0090;2025-11;1;RN;Filial Oeste;Comercial;Coordenador;CLT;Diurno;5x2;20;160
FUNC0090;2025-11;1;RN;Filial Oeste;Comercial;Coordenador;CLT;Diurno;5x2;22;176
FUNC0091;2025-11;1;PI;Filial Norte;Atendimento;Especialista;CLT;Diurno;5x2;20;160
FUNC0091;2025-11;1;PI;Filial Norte;Atendimento;Especialista;CLT;Diurno;5x2;23;184
FUNC0092;2025-11;1;PE;Filial Oeste;Engenharia;Analista;CLT;Diurno;6x1;21;168
FUNC0092;2025-11;1;PE;Filial Oeste;Engenharia;Analista;CLT;Diurno;6x1;22;176
FUNC0093;2025-11;1;RN;Filial Norte;Backoffice;Coordenador;CLT;Noturno;5x2;21;168
FUNC0093;2025-11;1;RN;Filial Norte;Backoffice;Coordenador;CLT;Noturno;5x2;22;176
FUNC0094;2025-11;1;RN;Filial Oeste;Comercial;Assistente;CLT;Diurno;5x2;22;176
FUNC0094;2025-11;1;RN;Filial Oeste;Comercial;Assistente;CLT;Diurno;5x2;19;152
FUNC0095;2025-11;1;CE;Filial Oeste;Comercial;Analista;CLT;Comercial;6x1;24;192
FUNC0095;2025-11;0;CE;Filial Oeste;Comercial;Analista;CLT;Comercial;6x1;18;144
FUNC0096;2025-11;0;PB;Filial Oeste;Comercial;Técnico;CLT;Diurno;5x2;20;160
FUNC0096;2025-11;1;PB;Filial Oeste;Comercial;Técnico;CLT;Diurno;5x2;20;160
FUNC0097;2025-11;1;BA;Filial Sul;Comercial;Analista;CLT;Comercial;5x2;20;160
FUNC0097;2025-11;1;BA;Filial Sul;Comercial;Analista;CLT;Comercial;5x2;21;168
FUNC0098;2025-11;0;PB;Filial Norte;Atendimento;Especialista;CLT;Comercial;6x1;18;144
FUNC0098;2025-11;1;PB;Filial Norte;Atendimento;Especialista;CLT;Comercial;6x1;21;168
FUNC0099;2025-11;1;BA;Matriz;Comercial;Coordenador;CLT;Diurno;6x1;19;152
FUNC0099;2025-11;1;BA;Matriz;Comercial;Coordenador;CLT;Diurno;6x1;21;168
FUNC0100;2025-11;1;PE;Filial Leste;Operações;Coordenador;CLT;Comercial;5x2;21;168
FUNC0100;2025-11;1;PE;Filial Leste;Operações;Coordenador;CLT;Comercial;5x2;24;192
FUNC0101;2025-11;1;PE;Filial Sul;Comercial;Especialista;CLT;Comercial;12x36;18;144
FUNC0101;2025-11;1;PE;Filial Sul;Comercial;Especialista;CLT;Comercial;12x36;20;160
FUNC0102;2025-11;1;PI;Filial Oeste;Operações;Analista;CLT;Comercial;6x1;20;160
FUNC0102;2025-11;1;PI;Filial Oeste;Operações;Analista;CLT;Comercial;6x1;19;152
FUNC0103;2025-11;1;PI;Filial Norte;Engenharia;Analista;PJ;Noturno;5x2;23;184
FUNC0103;2025-11;1;PI;Filial Norte;Engenharia;Analista;PJ;Noturno;5x2;20;160
FUNC0104;2025-11;1;PI;Matriz;Backoffice;Assistente;CLT;Diurno;5x2;22;176
FUNC0104;2025-11;1;PI;Matriz;Backoffice;Assistente;CLT;Diurno;5x2;20;160
FUNC0105;2025-11;1;PI;Filial Leste;Comercial;Analista;PJ;Comercial;5x2;18;144
FUNC0105;2025-11;1;PI;Filial Leste;Comercial;Analista;PJ;Comercial;5x2;18;144
FUNC0106;2025-11;1;PE;Filial Oeste;Engenharia;Técnico;CLT;Comercial;6x1;22;176
FUNC0106;2025-11;1;PE;Filial Oeste;Engenharia;Técnico;CLT;Comercial;6x1;19;152
FUNC0107;2025-11;1;PB;Filial Oeste;Backoffice;Especialista;CLT;Noturno;6x1;20;160
FUNC0107;2025-11;1;PB;Filial Oeste;Backoffice;Especialista;CLT;Noturno;6x1;21;168
FUNC0108;2025-11;1;CE;Filial Leste;Comercial;Assistente;CLT;Diurno;12x36;20;160
FUNC0108;2025-11;1;CE;Filial Leste;Comercial;Assistente;CLT;Diurno;12x36;21;168
FUNC0109;2025-11;1;RN;Filial Leste;Engenharia;Coordenador;CLT;Noturno;5x2;22;176
FUNC0109;2025-11;1;RN;Filial Leste;Engenharia;Coordenador;CLT;Noturno;5x2;19;152
FUNC0110;2025-11;1;PE;Matriz;Operações;Especialista;CLT;Comercial;5x2;21;168
FUNC0110;2025-11;1;PE;Matriz;Operações;Especialista;CLT;Comercial;5x2;22;176
FUNC0111;2025-11;1;PE;Matriz;Comercial;Coordenador;CLT;Diurno;12x36;21;168
FUNC0111;2025-11;1;PE;Matriz;Comercial;Coordenador;CLT;Diurno;12x36;20;160
FUNC0112;2025-11;1;PI;Filial Oeste;Engenharia;Especialista;CLT;Diurno;6x1;22;176
FUNC0112;2025-11;1;PI;Filial Oeste;Engenharia;Especialista;CLT;Diurno;6x1;20;160
FUNC0113;2025-11;1;PE;Filial Norte;Engenharia;Coordenador;PJ;Diurno;12x36;21;168
FUNC0113;2025-11;1;PE;Filial Norte;Engenharia;Coordenador;PJ;Diurno;12x36;24;192
FUNC0114;2025-11;1;RN;Filial Leste;Atendimento;Coordenador;CLT;Noturno;6x1;20;160
FUNC0114;2025-11;1;RN;Filial Leste;Atendimento;Coordenador;CLT;Noturno;6x1;20;160
FUNC0115;2025-11;0;PE;Filial Oeste;Comercial;Assistente;CLT;Diurno;5x2;22;176
FUNC0115;2025-11;0;PE;Filial Oeste;Comercial;Assistente;CLT;Diurno;5x2;22;176
FUNC0116;2025-11;1;RN;Filial Oeste;Comercial;Analista;CLT;Comercial;5x2;19;152
FUNC0116;2025-11;1;RN;Filial Oeste;Comercial;Analista;CLT;Comercial;5x2;22;176
FUNC0117;2025-11;1;PB;Filial Leste;Engenharia;Analista;CLT;Comercial;6x1;20;160
FUNC0117;2025-11;1;PB;Filial Leste;Engenharia;Analista;CLT;Comercial;6x1;22;176
FUNC0118;2025-11;1;RN;Filial Leste;Backoffice;Especialista;CLT;Diurno;5x2;21;168
FUNC0118;2025-11;1;RN;Filial Leste;Backoffice;Especialista;CLT;Diurno;5x2;23;184
FUNC0119;2025-11;1;PE;Filial Leste;Comercial;Assistente;CLT;Diurno;6x1;18;144
FUNC0119;2025-11;1;PE;Filial Leste;Comercial;Assistente;CLT;Diurno;6x1;20;160
FUNC0120;2025-11;1;PE;Filial Norte;Comercial;Analista;CLT;Diurno;5x2;20;160
FUNC0120;2025-11;1;PE;Filial Norte;Comercial;Analista;CLT;Diurno;5x2;23;184
FUNC0121;2025-11;1;BA;Filial Sul;Comercial;Coordenador;CLT;Noturno;6x1;20;160
