id_funcionario;ano_mes;ativo_no_mes;uf;unidade;area;cargo;regime;turno;escala;dias_uteis_mes;base_horas_mes
FUNC0272;2025-08;1;PI;Filial Oeste;Backoffice;Coordenador;CLT;Noturno;6x1;21;153
FUNC0273;2025-07;1;PB;Matriz;Comercial;Analista;CLT;Noturno;6x1;20;144
FUNC0273;2025-08;1;PB;Matriz;Comercial;Analista;CLT;Noturno;6x1;20;144
FUNC0274;2025-07;1;PE;Filial Oeste;Operações;Coordenador;CLT;Comercial;5x2;20;162
FUNC0274;2025-08;1;PE;Filial Oeste;Operações;Coordenador;CLT;Comercial;5x2;23;184
FUNC0275;2025-07;1;PI;Filial Leste;Backoffice;Assistente;CLT;Diurno;5x2;20;158
FUNC0275;2025-08;1;PI;Filial Leste;Backoffice;Assistente;CLT;Diurno;5x2;19;148
FUNC0276;2025-07;1;BA;Filial Norte;Operações;Técnico;CLT;Diurno;5x2;19;150
FUNC0276;2025-08;1;BA;Filial Norte;Operações;Técnico;CLT;Diurno;5x2;21;169
FUNC0277;2025-07;1;BA;Matriz;Comercial;Assistente;PJ;Comercial;6x1;22;159
FUNC0277;2025-08;1;BA;Matriz;Comercial;Assistente;PJ;Comercial;6x1;21;151
FUNC0278;2025-07;1;RN;Filial Oeste;Comercial;Especialista;CLT;Diurno;5x2;19;156
FUNC0278;2025-08;1;RN;Filial Oeste;Comercial;Especialista;CLT;Diurno;5x2;22;177
FUNC0279;2025-07;1;PI;Filial Oeste;Backoffice;Assistente;CLT;Comercial;5x2;22;175
FUNC0279;2025-08;1;PI;Filial Oeste;Backoffice;Assistente;CLT;Comercial;5x2;20;160
FUNC0280;2025-07;1;CE;Filial Oeste;Comercial;Analista;CLT;Comercial;5x2;19;155
FUNC0280;2025-08;1;CE;Filial Oeste;Comercial;Analista;CLT;Comercial;5x2;23;181
FUNC0281;2025-07;1;PB;Filial Oeste;Comercial;Especialista;CLT;Diurno;5x2;22;176
FUNC0281;2025-08;1;PB;Filial Oeste;Comercial;Especialista;CLT;Diurno;5x2;21;167
FUNC0282;2025-07;1;RN;Filial Leste;Operações;Especialista;CLT;Diurno;5x2;22;175
FUNC0282;2025-08;1;RN;Filial Leste;Operações;Especialista;CLT;Diurno;5x2;22;172
FUNC0283;2025-07;1;PE;Filial Sul;Comercial;Especialista;CLT;Comercial;12x36;19;179
FUNC0283;2025-08;1;PE;Filial Sul;Comercial;Especialista;CLT;Comercial;12x36;23;176
FUNC0284;2025-07;1;PI;Matriz;Operações;Técnico;CLT;Comercial;5x2;23;184
FUNC0284;2025-08;1;PI;Matriz;Operações;Técnico;CLT;Comercial;5x2;21;168
FUNC0285;2025-07;0;PE;Filial Sul;Engenharia;Especialista;CLT;Noturno;5x2;19;149
FUNC0285;2025-08;0;PE;Filial Sul;Engenharia;Especialista;CLT;Noturno;5x2;19;154
FUNC0286;2025-07;1;PE;Filial Norte;Atendimento;Assistente;CLT;Diurno;5x2;19;154
FUNC0286;2025-08;1;PE;Filial Norte;Atendimento;Assistente;CLT;Diurno;5x2;21;170
FUNC0287;2025-07;1;PB;Filial Sul;Engenharia;Especialista;CLT;Diurno;5x2;21;166
FUNC0287;2025-08;1;PB;Filial Sul;Engenharia;Especialista;CLT;Diurno;5x2;23;181
FUNC0288;2025-07;1;RN;Matriz;Backoffice;Técnico;PJ;Diurno;12x36;21;178
FUNC0288;2025-08;1;RN;Matriz;Backoffice;Técnico;PJ;Diurno;12x36;23;180
FUNC0289;2025-07;1;CE;Filial Oeste;Backoffice;Coordenador;CLT;Noturno;12x36;21;181
FUNC0289;2025-08;1;CE;Filial Oeste;Backoffice;Coordenador;CLT;Noturno;12x36;20;182
FUNC0290;2025-07;1;PI;Filial Norte;Operações;Técnico;PJ;Noturno;5x2;23;180
FUNC0290;2025-08;1;PI;Filial Norte;Operações;Técnico;PJ;Noturno;5x2;19;151
FUNC0291;2025-07;1;PI;Filial Norte;Comercial;Técnico;PJ;Comercial;5x2;19;151
FUNC0291;2025-08;1;PI;Filial Norte;Comercial;Técnico;PJ;Comercial;5x2;19;155
FUNC0292;2025-07;1;CE;Matriz;Engenharia;Assistente;CLT;Noturno;12x36;21;183
FUNC0292;2025-08;1;CE;Matriz;Engenharia;Assistente;CLT;Noturno;12x36;22;175
FUNC0293;2025-07;1;RN;Filial Leste;Comercial;Coordenador;CLT;Diurno;5x2;22;173
FUNC0293;2025-08;1;RN;Filial Leste;Comercial;Coordenador;CLT;Diurno;5x2;22;176
FUNC0294;2025-07;1;PI;Filial Sul;Comercial;Analista;CLT;Diurno;6x1;19;132
FUNC0294;2025-08;1;PI;Filial Sul;Comercial;Analista;CLT;Diurno;6x1;23;166
FUNC0295;2025-07;1;PI;Filial Norte;Atendimento;Especialista;CLT;Noturno;6x1;22;157
FUNC0295;2025-08;1;PI;Filial Norte;Atendimento;Especialista;CLT;Noturno;6x1;21;148
FUNC0296;2025-07;1;PE;Filial Sul;Backoffice;Especialista;CLT;Noturno;6x1;22;157
FUNC0296;2025-08;1;PE;Filial Sul;Backoffice;Especialista;CLT;Noturno;6x1;23;163
FUNC0297;2025-07;1;RN;Filial Oeste;Backoffice;Assistente;CLT;Noturno;5x2;21;166
FUNC0297;2025-08;1;RN;Filial Oeste;Backoffice;Assistente;CLT;Noturno;5x2;23;183
FUNC0298;2025-07;1;PB;Filial Norte;Engenharia;Analista;CLT;Noturno;12x36;23;177
FUNC0298;2025-08;1;PB;Filial Norte;Engenharia;Analista;CLT;Noturno;12x36;21;179
FUNC0299;2025-07;1;BA;Filial Leste;Atendimento;Coordenador;CLT;Noturno;5x2;22;176
FUNC0299;2025-08;1;BA;Filial Leste;Atendimento;Coordenador;CLT;Noturno;5x2;22;174
FUNC0300;2025-07;1;PE;Filial Oeste;Comercial;Técnico;CLT;Comercial;5x2;23;182
FUNC0300;2025-08;1;PE;Filial Oeste;Comercial;Técnico;CLT;Comercial;5x2;20;162
FUNC0301;2025-07;1;PI;Matriz;Comercial;Especialista;CLT;Diurno;5x2;22;178
FUNC0301;2025-08;1;PI;Matriz;Comercial;Especialista;CLT;Diurno;5x2;22;173
FUNC0302;2025-07;1;PE;Filial Leste;Operações;Coordenador;CLT;Comercial;5x2;22;177
FUNC0302;2025-08;1;PE;Filial Leste;Operações;Coordenador;CLT;Comercial;5x2;20;160
FUNC0303;2025-07;1;PB;Filial Oeste;Atendimento;Assistente;CLT;Diurno;5x2;22;174
FUNC0303;2025-08;1;PB;Filial Oeste;Atendimento;Assistente;CLT;Diurno;5x2;22;176
FUNC0304;2025-07;1;BA;Filial Oeste;Operações;Técnico;CLT;Comercial;6x1;19;133
FUNC0304;2025-08;1;BA;Filial Oeste;Operações;Técnico;CLT;Comercial;6x1;21;150
FUNC0305;2025-07;1;CE;Filial Oeste;Backoffice;Assistente;CLT;Comercial;12x36;23;177
FUNC0305;2025-08;1;CE;Filial Oeste;Backoffice;Assistente;CLT;Comercial;12x36;22;178
FUNC0306;2025-07;1;RN;Filial Oeste;Backoffice;Técnico;CLT;Diurno;12x36;21;179
FUNC0306;2025-08;1;RN;Filial Oeste;Backoffice;Técnico;CLT;Diurno;12x36;19;181
FUNC0307;2025-07;1;PE;Filial Norte;Atendimento;Técnico;CLT;Diurno;5x2;20;160
FUNC0307;2025-08;1;PE;Filial Norte;Atendimento;Técnico;CLT;Diurno;5x2;22;175
FUNC0308;2025-07;1;BA;Filial Norte;Atendimento;Especialista;CLT;Comercial;12x36;21;181
FUNC0308;2025-08;1;BA;Filial Norte;Atendimento;Especialista;CLT;Comercial;12x36;20;180
FUNC0309;2025-07;0;PI;Filial Sul;Backoffice;Assistente;CLT;Noturno;5x2;21;169
FUNC0309;2025-08;0;PI;Filial Sul;Backoffice;Assistente;CLT;Noturno;5x2;19;152
FUNC0310;2025-07;1;CE;Filial Oeste;Backoffice;Coordenador;CLT;Comercial;5x2;23;178
FUNC0310;2025-08;1;CE;Filial Oeste;Backoffice;Coordenador;CLT;Comercial;5x2;23;183
FUNC0311;2025-07;1;PI;Filial Norte;Backoffice;Coordenador;CLT;Comercial;5x2;19;153
FUNC0311;2025-08;1;PI;Filial Norte;Backoffice;Coordenador;CLT;Comercial;5x2;23;185
FUNC0312;2025-07;1;RN;Filial Oeste;Backoffice;Especialista;CLT;Diurno;12x36;20;180
FUNC0312;2025-08;1;RN;Filial Oeste;Backoffice;Especialista;CLT;Diurno;12x36;19;180
FUNC0313;2025-07;1;PE;Filial Oeste;Engenharia;Analista;CLT;Comercial;5x2;19;150
FUNC0313;2025-08;1;PE;Filial Oeste;Engenharia;Analista;CLT;Comercial;5x2;22;173
FUNC0314;2025-07;1;BA;Matriz;Backoffice;Técnico;PJ;Diurno;6x1;19;138
FUNC0314;2025-08;1;BA;Matriz;Backoffice;Técnico;PJ;Diurno;6x1;19;139
FUNC0315;2025-07;1;CE;Filial Sul;Backoffice;Técnico;CLT;Noturno;5x2;23;182
FUNC0315;2025-08;1;CE;Filial Sul;Backoffice;Técnico;CLT;Noturno;5x2;21;162
FUNC0316;2025-07;1;RN;Filial Oeste;Comercial;Coordenador;CLT;Noturno;12x36;22;178
FUNC0316;2025-08;1;RN;Filial Oeste;Comercial;Coordenador;CLT;Noturno;12x36;21;179
FUNC0317;2025-07;1;PE;Filial Sul;Engenharia;Coordenador;CLT;Diurno;5x2;23;184
FUNC0317;2025-08;1;PE;Filial Sul;Engenharia;Coordenador;CLT;Diurno;5x2;20;161
FUNC0318;2025-07;1;RN;Filial Sul;Comercial;Analista;CLT;Diurno;12x36;23;180
FUNC0318;2025-08;1;RN;Filial Sul;Comercial;Analista;CLT;Diurno;12x36;22;178
FUNC0319;2025-07;1;PE;Filial Sul;Engenharia;Assistente;CLT;Comercial;5x2;21;166
FUNC0319;2025-08;1;PE;Filial Sul;Engenharia;Assistente;CLT;Comercial;5x2;22;174
FUNC0320;2025-07;1;PB;Filial Sul;Operações;Analista;CLT;Diurno;6x1;20;146
FUNC0320;2025-08;1;PB;Filial Sul;Operações;Analista;CLT;Diurno;6x1;23;163
FUNC0321;2025-07;1;RN;Filial Norte;Engenharia;Assistente;CLT;Noturno;6x1;19;137
FUNC0321;2025-08;1;RN;Filial Norte;Engenharia;Assistente;CLT;Noturno;6x1;20;142
FUNC0322;2025-07;1;RN;Filial Sul;Atendimento;Assistente;CLT;Diurno;5x2;23;186
FUNC0322;2025-08;1;RN;Filial Sul;Atendimento;Assistente;CLT;Diurno;5x2;19;149
FUNC0323;2025-07;1;PB;Matriz;Engenharia;Especialista;CLT;Diurno;5x2;21;167
FUNC0323;2025-08;1;PB;Matriz;Engenharia;Especialista;CLT;Diurno;5x2;19;150
FUNC0324;2025-07;1;PE;Filial Norte;Operações;Especialista;CLT;Diurno;5x2;23;183
FUNC0324;2025-08;1;PE;Filial Norte;Operações;Especialista;CLT;Diurno;5x2;20;158
FUNC0325;2025-07;1;PB;Filial Oeste;Engenharia;Assistente;CLT;Noturno;6x1;20;144
FUNC0325;2025-08;1;PB;Filial Oeste;Engenharia;Assistente;CLT;Noturno;6x1;19;131
FUNC0326;2025-07;1;RN;Filial Sul;Engenharia;Assistente;CLT;Noturno;5x2;23;181
FUNC0326;2025-08;1;RN;Filial Sul;Engenharia;Assistente;CLT;Noturno;5x2;22;174
FUNC0327;2025-07;1;CE;Matriz;Atendimento;Assistente;CLT;Comercial;12x36;20;184
FUNC0327;2025-08;1;CE;Matriz;Atendimento;Assistente;CLT;Comercial;12x36;23;180
FUNC0328;2025-07;1;CE;Matriz;Engenharia;Analista;PJ;Comercial;5x2;20;158
FUNC0328;2025-08;1;CE;Matriz;Engenharia;Analista;PJ;Comercial;5x2;22;173
FUNC0329;2025-07;1;PE;Matriz;Backoffice;Especialista;CLT;Diurno;5x2;23;182
FUNC0329;2025-08;1;PE;Matriz;Backoffice;Especialista;CLT;Diurno;5x2;23;181
FUNC0330;2025-07;1;RN;Filial Oeste;Engenharia;Analista;CLT;Noturno;5x2;21;170
FUNC0330;2025-08;1;RN;Filial Oeste;Engenharia;Analista;CLT;Noturno;5x2;23;182
FUNC0331;2025-07;1;PE;Filial Sul;Backoffice;Especialista;CLT;Diurno;5x2;19;152
FUNC0331;2025-08;1;PE;Filial Sul;Backoffice;Especialista;CLT;Diurno;5x2;19;151
FUNC0332;2025-07;1;CE;Filial Oeste;Comercial;Técnico;CLT;Diurno;6x1;19;136
FUNC0332;2025-08;1;CE;Filial Oeste;Comercial;Técnico;CLT;Diurno;6x1;19;138
FUNC0333;2025-07;1;CE;Filial Sul;Operações;Técnico;PJ;Noturno;5x2;19;152
FUNC0333;2025-08;1;CE;Filial Sul;Operações;Técnico;PJ;Noturno;5x2;21;163
FUNC0334;2025-07;1;PE;Filial Leste;Backoffice;Coordenador;CLT;Diurno;5x2;19;151
FUNC0334;2025-08;1;PE;Filial Leste;Backoffice;Coordenador;CLT;Diurno;5x2;23;184
FUNC0335;2025-07;1;PE;Filial Leste;Backoffice;Especialista;CLT;Noturno;6x1;21;150
FUNC0335;2025-08;1;PE;Filial Leste;Backoffice;Especialista;CLT;Noturno;6x1;20;145
FUNC0336;2025-07;1;PI;Filial Oeste;Operações;Especialista;CLT;Diurno;5x2;21;165
FUNC0336;2025-08;1;PI;Filial Oeste;Operações;Especialista;CLT;Diurno;5x2;19;152
FUNC0337;2025-07;1;CE;Filial Oeste;Comercial;Assistente;CLT;Diurno;12x36;20;179
FUNC0337;2025-08;1;CE;Filial Oeste;Comercial;Assistente;CLT;Diurno;12x36;19;179
FUNC0338;2025-07;1;PE;Filial Sul;Comercial;Coordenador;CLT;Diurno;6x1;19;135
FUNC0338;2025-08;1;PE;Filial Sul;Comercial;Coordenador;CLT;Diurno;6x1;22;156
FUNC0339;2025-07;1;RN;Filial Norte;Backoffice;Técnico;CLT;Diurno;5x2;22;178
FUNC0339;2025-08;1;RN;Filial Norte;Backoffice;Técnico;CLT;Diurno;5x2;20;158
FUNC0340;2025-07;1;PI;Filial Sul;Atendimento;Técnico;CLT;Noturno;12x36;21;178
FUNC0340;2025-08;1;PI;Filial Sul;Atendimento;Técnico;CLT;Noturno;12x36;19;179
FUNC0341;2025-07;1;PB;Filial Oeste;Operações;Analista;CLT;Diurno;5x2;21;166
FUNC0341;2025-08;1;PB;Filial Oeste;Operações;Analista;CLT;Diurno;5x2;21;166
FUNC0342;2025-07;1;PI;Filial Sul;Comercial;Técnico;CLT;Noturno;12x36;22;182
FUNC0342;2025-08;1;PI;Filial Sul;Comercial;Técnico;CLT;Noturno;12x36;19;178
FUNC0343;2025-07;1;PB;Filial Sul;Comercial;Analista;CLT;Comercial;6x1;21;151
FUNC0343;2025-08;1;PB;Filial Sul;Comercial;Analista;CLT;Comercial;6x1;20;146
FUNC0344;2025-07;1;PB;Filial Leste;Backoffice;Analista;CLT;Diurno;6x1;20;144
FUNC0344;2025-08;1;PB;Filial Leste;Backoffice;Analista;CLT;Diurno;6x1;20;141
FUNC0345;2025-07;1;PB;Filial Sul;Atendimento;Analista;CLT;Comercial;5x2;19;150
FUNC0345;2025-08;1;PB;Filial Sul;Atendimento;Analista;CLT;Comercial;5x2;23;184
FUNC0346;2025-07;1;PB;Filial Norte;Atendimento;Técnico;CLT;Diurno;12x36;21;182
FUNC0346;2025-08;1;PB;Filial Norte;Atendimento;Técnico;CLT;Diurno;12x36;19;176
FUNC0347;2025-07;1;PI;Filial Norte;Engenharia;Especialista;CLT;Noturno;6x1;22;158
FUNC0347;2025-08;1;PI;Filial Norte;Engenharia;Especialista;CLT;Noturno;6x1;21;147
FUNC0348;2025-07;1;RN;Filial Sul;Atendimento;Assistente;CLT;Noturno;12x36;23;180
FUNC0348;2025-08;1;RN;Filial Sul;Atendimento;Assistente;CLT;Noturno;12x36;23;181
FUNC0349;2025-07;1;BA;Matriz;Engenharia;Assistente;CLT;Comercial;12x36;22;177
FUNC0349;2025-08;1;BA;Matriz;Engenharia;Assistente;CLT;Comercial;12x36;20;176
FUNC0350;2025-07;1;PB;Filial Norte;Engenharia;Analista;CLT;Diurno;5x2;19;150
FUNC0350;2025-08;1;PB;Filial Norte;Engenharia;Analista;CLT;Diurno;5x2;23;182
FUNC0351;2025-07;1;PI;Filial Norte;Backoffice;Especialista;CLT;Noturno;6x1;19;134
FUNC0351;2025-08;1;PI;Filial Norte;Backoffice;Especialista;CLT;Noturno;6x1;22;159
FUNC0352;2025-07;1;BA;Filial Norte;Engenharia;Coordenador;CLT;Diurno;5x2;23;184
FUNC0352;2025-08;1;BA;Filial Norte;Engenharia;Coordenador;CLT;Diurno;5x2;20;160
FUNC0353;2025-07;1;PE;Filial Sul;Atendimento;Técnico;CLT;Noturno;5x2;19;151
FUNC0353;2025-08;1;PE;Filial Sul;Atendimento;Técnico;CLT;Noturno;5x2;22;179
FUNC0354;2025-07;1;PB;Filial Leste;Backoffice;Técnico;CLT;Noturno;6x1;22;157
FUNC0354;2025-08;1;PB;Filial Leste;Backoffice;Técnico;CLT;Noturno;6x1;19;133
FUNC0355;2025-07;1;PI;Filial Norte;Atendimento;Assistente;CLT;Noturno;6x1;20;143
FUNC0355;2025-08;1;PI;Filial Norte;Atendimento;Assistente;CLT;Noturno;6x1;19;135
FUNC0356;2025-07;1;CE;Filial Oeste;Backoffice;Analista;CLT;Diurno;6x1;20;144
FUNC0356;2025-08;1;CE;Filial Oeste;Backoffice;Analista;CLT;Diurno;6x1;19;138
FUNC0357;2025-07;1;PI;Filial Sul;Atendimento;Especialista;CLT;Diurno;5x2;21;168
FUNC0357;2025-08;1;PI;Filial Sul;Atendimento;Especialista;CLT;Diurno;5x2;22;176
FUNC0358;2025-07;1;CE;Filial Oeste;Comercial;Especialista;PJ;Comercial;6x1;22;158
FUNC0358;2025-08;1;CE;Filial Oeste;Comercial;Especialista;PJ;Comercial;6x1;21;148
FUNC0359;2025-07;0;PB;Filial Norte;Atendimento;Técnico;CLT;Diurno;5x2;21;167
FUNC0359;2025-08;0;PB;Filial Norte;Atendimento;Técnico;CLT;Diurno;5x2;20;162
FUNC0360;2025-07;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;19;151
FUNC0360;2025-08;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;21;166
FUNC0361;2025-07;1;CE;Filial Norte;Operações;Especialista;CLT;Diurno;5x2;20;157
FUNC0361;2025-08;1;CE;Filial Norte;Operações;Especialista;CLT;Diurno;5x2;20;160
FUNC0362;2025-07;1;PI;Matriz;Comercial;Técnico;CLT;Comercial;5x2;20;158
FUNC0362;2025-08;1;PI;Matriz;Comercial;Técnico;CLT;Comercial;5x2;20;162
FUNC0363;2025-07;1;RN;Filial Sul;Backoffice;Especialista;PJ;Comercial;5x2;20;162
FUNC0363;2025-08;1;RN;Filial Sul;Backoffice;Especialista;PJ;Comercial;5x2;23;185
FUNC0364;2025-07;1;PB;Filial Oeste;Operações;Especialista;CLT;Noturno;6x1;22;155
FUNC0364;2025-08;1;PB;Filial Oeste;Operações;Especialista;CLT;Noturno;6x1;21;149
FUNC0365;2025-07;1;CE;Filial Sul;Comercial;Assistente;PJ;Noturno;5x2;21;167
FUNC0365;2025-08;1;CE;Filial Sul;Comercial;Assistente;PJ;Noturno;5x2;20;163
FUNC0366;2025-07;1;PB;Matriz;Backoffice;Técnico;CLT;Comercial;5x2;19;152
FUNC0366;2025-08;1;PB;Matriz;Backoffice;Técnico;CLT;Comercial;5x2;21;170
FUNC0367;2025-07;1;RN;Filial Oeste;Comercial;Analista;CLT;Diurno;6x1;20;139
FUNC0367;2025-08;1;RN;Filial Oeste;Comercial;Analista;CLT;Diurno;6x1;21;153
FUNC0368;2025-07;1;PB;Filial Sul;Backoffice;Analista;PJ;Diurno;6x1;19;135
FUNC0368;2025-08;1;PB;Filial Sul;Backoffice;Analista;PJ;Diurno;6x1;19;133
FUNC0369;2025-07;1;PB;Filial Sul;Comercial;Assistente;CLT;Diurno;6x1;21;151
FUNC0369;2025-08;1;PB;Filial Sul;Comercial;Assistente;CLT;Diurno;6x1;20;145
FUNC0370;2025-07;0;PB;Filial Sul;Engenharia;Técnico;CLT;Noturno;12x36;23;178
FUNC0370;2025-08;0;PB;Filial Sul;Engenharia;Técnico;CLT;Noturno;12x36;22;180
FUNC0371;2025-07;1;PE;Filial Leste;Comercial;Assistente;CLT;Noturno;5x2;20;159
FUNC0371;2025-08;1;PE;Filial Leste;Comercial;Assistente;CLT;Noturno;5x2;20;159
FUNC0372;2025-07;1;RN;Matriz;Atendimento;Analista;CLT;Comercial;12x36;22;178
FUNC0372;2025-08;1;RN;Matriz;Atendimento;Analista;CLT;Comercial;12x36;20;179
FUNC0373;2025-07;1;PB;Filial Norte;Comercial;Técnico;CLT;Diurno;5x2;22;175
FUNC0373;2025-08;1;PB;Filial Norte;Comercial;Técnico;CLT;Diurno;5x2;22;171
FUNC0374;2025-07;1;PI;Filial Sul;Comercial;Técnico;CLT;Noturno;5x2;20;156
FUNC0374;2025-08;1;PI;Filial Sul;Comercial;Técnico;CLT;Noturno;5x2;19;153
FUNC0375;2025-07;1;RN;Filial Norte;Comercial;Assistente;PJ;Diurno;5x2;23;187
FUNC0375;2025-08;1;RN;Filial Norte;Comercial;Assistente;PJ;Diurno;5x2;21;167
FUNC0376;2025-07;1;PE;Filial Oeste;Comercial;Técnico;PJ;Noturno;6x1;21;153
FUNC0376;2025-08;1;PE;Filial Oeste;Comercial;Técnico;PJ;Noturno;6x1;20;140
FUNC0377;2025-07;1;PI;Filial Norte;Comercial;Técnico;CLT;Noturno;5x2;20;162
FUNC0377;2025-08;1;PI;Filial Norte;Comercial;Técnico;CLT;Noturno;5x2;20;159
FUNC0378;2025-07;1;BA;Filial Sul;Operações;Especialista;PJ;Comercial;12x36;20;180
FUNC0378;2025-08;1;BA;Filial Sul;Operações;Especialista;PJ;Comercial;12x36;19;179
FUNC0379;2025-07;1;BA;Filial Oeste;Atendimento;Analista;CLT;Diurno;6x1;23;166
FUNC0379;2025-08;1;BA;Filial Oeste;Atendimento;Analista;CLT;Diurno;6x1;21;153
FUNC0380;2025-07;1;PB;Filial Sul;Backoffice;Coordenador;CLT;Noturno;5x2;20;160
FUNC0380;2025-08;1;PB;Filial Sul;Backoffice;Coordenador;CLT;Noturno;5x2;21;167
FUNC0381;2025-07;0;BA;Filial Oeste;Operações;Assistente;CLT;Noturno;5x2;19;152
FUNC0381;2025-08;0;BA;Filial Oeste;Operações;Assistente;CLT;Noturno;5x2;20;159
FUNC0382;2025-07;1;PB;Filial Leste;Engenharia;Especialista;CLT;Comercial;6x1;22;159
FUNC0382;2025-08;1;PB;Filial Leste;Engenharia;Especialista;CLT;Comercial;6x1;23;167
FUNC0383;2025-07;1;PI;Filial Sul;Engenharia;Técnico;CLT;Diurno;5x2;23;184
FUNC0383;2025-08;1;PI;Filial Sul;Engenharia;Técnico;CLT;Diurno;5x2;20;160
FUNC0384;2025-07;1;PE;Filial Norte;Engenharia;Coordenador;CLT;Noturno;5x2;19;153
FUNC0384;2025-08;1;PE;Filial Norte;Engenharia;Coordenador;CLT;Noturno;5x2;22;175
FUNC0385;2025-07;1;PE;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;19;147
FUNC0385;2025-08;1;PE;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;21;167
FUNC0386;2025-07;1;CE;Filial Norte;Operações;Coordenador;CLT;Diurno;6x1;21;152
FUNC0386;2025-08;1;CE;Filial Norte;Operações;Coordenador;CLT;Diurno;6x1;19;139
FUNC0387;2025-07;1;RN;Filial Sul;Engenharia;Assistente;CLT;Noturno;5x2;23;186
FUNC0387;2025-08;1;RN;Filial Sul;Engenharia;Assistente;CLT;Noturno;5x2;23;181
FUNC0388;2025-07;1;PB;Filial Norte;Backoffice;Assistente;PJ;Comercial;5x2;21;162
FUNC0388;2025-08;1;PB;Filial Norte;Backoffice;Assistente;PJ;Comercial;5x2;19;152
FUNC0389;2025-07;1;RN;Filial Sul;Atendimento;Técnico;PJ;Comercial;5x2;21;165
FUNC0389;2025-08;1;RN;Filial Sul;Atendimento;Técnico;PJ;Comercial;5x2;23;182
FUNC0390;2025-07;1;PI;Matriz;Engenharia;Analista;CLT;Noturno;5x2;21;164
FUNC0390;2025-08;1;PI;Matriz;Engenharia;Analista;CLT;Noturno;5x2;19;150
FUNC0391;2025-07;1;CE;Matriz;Backoffice;Técnico;CLT;Noturno;6x1;19;136
FUNC0391;2025-08;1;CE;Matriz;Backoffice;Técnico;CLT;Noturno;6x1;19;139
FUNC0392;2025-07;1;PB;Filial Leste;Engenharia;Coordenador;CLT;Noturno;6x1;20;144
FUNC0392;2025-08;1;PB;Filial Leste;Engenharia;Coordenador;CLT;Noturno;6x1;23;166
FUNC0393;2025-07;1;CE;Matriz;Comercial;Especialista;CLT;Noturno;6x1;23;162
FUNC0393;2025-08;1;CE;Matriz;Comercial;Especialista;CLT;Noturno;6x1;20;144
FUNC0394;2025-07;1;CE;Matriz;Comercial;Analista;CLT;Noturno;6x1;22;154
FUNC0394;2025-08;1;CE;Matriz;Comercial;Analista;CLT;Noturno;6x1;22;156
FUNC0395;2025-07;1;BA;Filial Sul;Backoffice;Coordenador;CLT;Diurno;5x2;20;157
FUNC0395;2025-08;1;BA;Filial Sul;Backoffice;Coordenador;CLT;Diurno;5x2;19;150
FUNC0396;2025-07;1;RN;Filial Sul;Engenharia;Analista;CLT;Noturno;5x2;20;158
FUNC0396;2025-08;1;RN;Filial Sul;Engenharia;Analista;CLT;Noturno;5x2;19;151
FUNC0397;2025-07;0;BA;Filial Sul;Backoffice;Analista;CLT;Comercial;5x2;21;163
FUNC0397;2025-08;0;BA;Filial Sul;Backoffice;Analista;CLT;Comercial;5x2;23;185
FUNC0398;2025-07;1;PB;Filial Sul;Operações;Assistente;CLT;Comercial;5x2;23;183
FUNC0398;2025-08;1;PB;Filial Sul;Operações;Assistente;CLT;Comercial;5x2;19;153
FUNC0399;2025-07;1;BA;Filial Norte;Backoffice;Analista;CLT;Noturno;5x2;20;159
FUNC0399;2025-08;1;BA;Filial Norte;Backoffice;Analista;CLT;Noturno;5x2;20;161
FUNC0400;2025-07;1;PB;Filial Norte;Engenharia;Assistente;CLT;Noturno;5x2;21;167
FUNC0400;2025-08;1;PB;Filial Norte;Engenharia;Assistente;CLT;Noturno;5x2;22;176
FUNC0401;2025-07;1;PE;Filial Oeste;Comercial;Especialista;CLT;Noturno;6x1;19;137
FUNC0401;2025-08;1;PE;Filial Oeste;Comercial;Especialista;CLT;Noturno;6x1;23;163
FUNC0402;2025-07;1;PI;Filial Leste;Atendimento;Analista;PJ;Diurno;5x2;19;155
FUNC0402;2025-08;1;PI;Filial Leste;Atendimento;Analista;PJ;Diurno;5x2;19;152
FUNC0403;2025-07;1;PB;Filial Sul;Backoffice;Especialista;CLT;Diurno;5x2;20;163
FUNC0403;2025-08;1;PB;Filial Sul;Backoffice;Especialista;CLT;Diurno;5x2;22;176
FUNC0404;2025-07;1;RN;Filial Oeste;Backoffice;Técnico;CLT;Noturno;5x2;21;170
FUNC0404;2025-08;1;RN;Filial Oeste;Backoffice;Técnico;CLT;Noturno;5x2;19;151
FUNC0405;2025-07;1;BA;Filial Leste;Comercial;Analista;CLT;Comercial;5x2;20;162
FUNC0405;2025-08;1;BA;Filial Leste;Comercial;Analista;CLT;Comercial;5x2;19;151
FUNC0406;2025-07;1;RN;Filial Sul;Backoffice;Analista;CLT;Noturno;5x2;22;176
FUNC0406;2025-08;1;RN;Filial Sul;Backoffice;Analista;CLT;Noturno;5x2;22;179
FUNC0407;2025-07;1;RN;Filial Sul;Comercial;Coordenador;CLT;Comercial;12x36;23;182
FUNC0407;2025-08;1;RN;Filial Sul;Comercial;Coordenador;CLT;Comercial;12x36;22;178
